+----------------------------------------------------+--------------------------------------+-------------+------------+----------+
| SCOPE:NAME                                         | GUID                                 | ADLER32     | FILESIZE   |   EVENTS |
|----------------------------------------------------+--------------------------------------+-------------+------------+----------|
| mc15_13TeV:DAOD_SUSY2.11134093._000001.pool.root.1 | AC28710F-76B0-1F4C-B2F7-B815E777D097 | ad:afb1bbe3 | 6.756 MB   |      202 |
| mc15_13TeV:DAOD_SUSY2.11134093._000002.pool.root.1 | E204A78A-D6B0-3948-8F4D-A85B340545A5 | ad:a73c999e | 6.933 MB   |      211 |
| mc15_13TeV:DAOD_SUSY2.11134093._000003.pool.root.1 | 6D134467-C76C-3A40-BA38-872E087F632F | ad:11ce650a | 7.368 MB   |      228 |
| mc15_13TeV:DAOD_SUSY2.11134093._000004.pool.root.1 | 7A9E727A-FCE5-8942-AEB5-B8A4DDA5DF77 | ad:f709140b | 6.010 MB   |      190 |
| mc15_13TeV:DAOD_SUSY2.11134093._000005.pool.root.1 | D134106C-36B6-0D4B-9DB5-99DCB14A3E3A | ad:5283ac3c | 6.850 MB   |      208 |
| mc15_13TeV:DAOD_SUSY2.11134093._000006.pool.root.1 | E78DFFD9-F01E-DD40-A612-AAA5620E0119 | ad:59b424b5 | 5.940 MB   |      185 |
| mc15_13TeV:DAOD_SUSY2.11134093._000007.pool.root.1 | AF2672E9-3285-3D41-B058-ECDA8508530E | ad:2a78b428 | 7.113 MB   |      213 |
| mc15_13TeV:DAOD_SUSY2.11134093._000008.pool.root.1 | 0FC343A6-29C1-F140-9035-31C7FAD82516 | ad:b71c5b8e | 6.963 MB   |      215 |
| mc15_13TeV:DAOD_SUSY2.11134093._000009.pool.root.1 | 7305BEA0-0D48-E249-9ACD-72FEDC9631F7 | ad:dd8846e0 | 6.441 MB   |      197 |
| mc15_13TeV:DAOD_SUSY2.11134093._000010.pool.root.1 | 126F7AB5-073C-EF4A-927D-FCC186ED0FBD | ad:bfba3ce7 | 6.126 MB   |      195 |
| mc15_13TeV:DAOD_SUSY2.11134093._000011.pool.root.1 | BB23AED2-181C-E946-93C9-91A49F031F3C | ad:2273e454 | 42.612 MB  |     1463 |
| mc15_13TeV:DAOD_SUSY2.11134093._000012.pool.root.1 | 15C394AD-518B-DA4A-8139-07B182B71076 | ad:911ee551 | 40.932 MB  |     1442 |
| mc15_13TeV:DAOD_SUSY2.11134093._000013.pool.root.1 | 03D30AFF-1256-4341-A1A0-A617BAE042B4 | ad:8f766181 | 43.476 MB  |     1512 |
| mc15_13TeV:DAOD_SUSY2.11134093._000014.pool.root.1 | 256A9C90-8740-3046-986C-39D73CC283A9 | ad:c5d1ed83 | 40.506 MB  |     1423 |
| mc15_13TeV:DAOD_SUSY2.11134093._000015.pool.root.1 | E1D1F3BA-DEE2-814F-974C-C05670856F49 | ad:5376b7bd | 39.305 MB  |     1383 |
| mc15_13TeV:DAOD_SUSY2.11134093._000016.pool.root.1 | D043F199-9061-C543-BDC7-9016A072359C | ad:666c6c04 | 38.359 MB  |     1349 |
| mc15_13TeV:DAOD_SUSY2.11134093._000017.pool.root.1 | FD8123E2-ACAC-8B4F-A6F2-C528B6A2D39F | ad:932374e1 | 39.619 MB  |     1408 |
| mc15_13TeV:DAOD_SUSY2.11134093._000018.pool.root.1 | 87F09A0F-1EF0-D04E-BEB0-F334FC971ADB | ad:5addcb6d | 41.265 MB  |     1431 |
| mc15_13TeV:DAOD_SUSY2.11134093._000019.pool.root.1 | 2F57ACFF-3FBC-2942-87F2-FBD10945121D | ad:b8e3b5c4 | 40.198 MB  |     1404 |
| mc15_13TeV:DAOD_SUSY2.11134093._000020.pool.root.1 | 4B28DA40-ED37-084B-96E2-28B12B03A61F | ad:35dc0cc8 | 40.667 MB  |     1418 |
| mc15_13TeV:DAOD_SUSY2.11134093._000021.pool.root.1 | 895345B1-F920-464A-9E7D-F918B339FFB7 | ad:5d1b1bcc | 42.741 MB  |     1490 |
| mc15_13TeV:DAOD_SUSY2.11134093._000022.pool.root.1 | 86EA1849-8169-F94B-B950-AA598EAE847C | ad:9facd253 | 42.449 MB  |     1484 |
