+----------------------------------------------------+--------------------------------------+-------------+------------+----------+
| SCOPE:NAME                                         | GUID                                 | ADLER32     | FILESIZE   |   EVENTS |
|----------------------------------------------------+--------------------------------------+-------------+------------+----------|
| mc15_13TeV:DAOD_SUSY2.11134300._000001.pool.root.1 | BAAE5196-A1F6-8047-BD18-BB5DAC3B4405 | ad:c34c0bd1 | 6.878 MB   |      153 |
| mc15_13TeV:DAOD_SUSY2.11134300._000002.pool.root.1 | 35CAB87F-9A8A-1D4A-9F87-ACB369043D1A | ad:dea512df | 7.498 MB   |      173 |
| mc15_13TeV:DAOD_SUSY2.11134300._000003.pool.root.1 | AE53B34D-BDBB-6844-9849-3DA1236D7DC7 | ad:90e8e169 | 7.700 MB   |      179 |
| mc15_13TeV:DAOD_SUSY2.11134300._000004.pool.root.1 | C9465A35-E864-8C4B-A6CF-BE2AF64AC024 | ad:4e7741e5 | 6.366 MB   |      142 |
| mc15_13TeV:DAOD_SUSY2.11134300._000005.pool.root.1 | A37F4547-0592-834F-8F33-2A276CE530E3 | ad:b9b2ac98 | 6.815 MB   |      159 |
| mc15_13TeV:DAOD_SUSY2.11134300._000006.pool.root.1 | FC40861F-8703-F74D-A7EC-D95700B6940C | ad:64cc8210 | 7.717 MB   |      188 |
| mc15_13TeV:DAOD_SUSY2.11134300._000007.pool.root.1 | 32CC79DD-1649-4640-9286-3F7BDF73ED6E | ad:3e7e2832 | 6.736 MB   |      154 |
| mc15_13TeV:DAOD_SUSY2.11134300._000008.pool.root.1 | 294FDD79-843E-6F46-9489-365665E140E5 | ad:cf4f98d1 | 7.243 MB   |      166 |
| mc15_13TeV:DAOD_SUSY2.11134300._000009.pool.root.1 | 3836C9AD-51B4-6B44-B6D2-D40B7CD88B36 | ad:0803edca | 7.140 MB   |      170 |
| mc15_13TeV:DAOD_SUSY2.11134300._000010.pool.root.1 | 37F3760D-456D-F743-819F-8CA9C4D61384 | ad:e54d7ab8 | 7.529 MB   |      175 |
| mc15_13TeV:DAOD_SUSY2.11134300._000011.pool.root.1 | CDA6A8E2-9F0A-B848-815E-F8AE11C3F917 | ad:1806768e | 32.230 MB  |      839 |
| mc15_13TeV:DAOD_SUSY2.11134300._000012.pool.root.1 | 7FA337E7-99B8-8E47-B042-2A599705E0AC | ad:23c16e7e | 31.968 MB  |      852 |
| mc15_13TeV:DAOD_SUSY2.11134300._000013.pool.root.1 | 2FD9D859-7294-FD4D-B297-8E982B60C2F1 | ad:2a390b9c | 32.822 MB  |      866 |
| mc15_13TeV:DAOD_SUSY2.11134300._000014.pool.root.1 | CE076C6F-1852-0B43-A2D8-EC4FE81F3FD6 | ad:4725fe0c | 32.789 MB  |      874 |
| mc15_13TeV:DAOD_SUSY2.11134300._000015.pool.root.1 | 540E2FB3-7B50-E445-8AFE-0A1815278608 | ad:89e6b29d | 31.870 MB  |      843 |
| mc15_13TeV:DAOD_SUSY2.11134300._000016.pool.root.1 | 7791B685-7A40-044F-8F8C-3267164FB2C8 | ad:85e6f685 | 32.208 MB  |      845 |
| mc15_13TeV:DAOD_SUSY2.11134300._000017.pool.root.1 | 2F2E67A1-957A-3944-B283-BB3771C7A3D7 | ad:7dc623ca | 31.388 MB  |      826 |
| mc15_13TeV:DAOD_SUSY2.11134300._000018.pool.root.1 | ECFBAE83-B5D8-3D47-935B-F6056BD69EC4 | ad:6f7376a2 | 31.011 MB  |      823 |
| mc15_13TeV:DAOD_SUSY2.11134300._000019.pool.root.1 | F9FEDF32-4DCB-2C4B-AF20-51C96080FFFA | ad:37814400 | 31.381 MB  |      823 |
| mc15_13TeV:DAOD_SUSY2.11134300._000020.pool.root.1 | 539665CF-D9B5-F245-86E9-DBE9D9E7800E | ad:c71eae5d | 31.699 MB  |      820 |
| mc15_13TeV:DAOD_SUSY2.11134300._000021.pool.root.1 | 926ED016-4660-8E42-AA13-4B0E699D5592 | ad:f5da764d | 32.127 MB  |      844 |
| mc15_13TeV:DAOD_SUSY2.11134300._000022.pool.root.1 | 85194CBA-932C-D44F-82F0-A1382A654E43 | ad:4dfebffa | 31.561 MB  |      819 |
| mc15_13TeV:DAOD_SUSY2.11134300._000023.pool.root.1 | 8010ACEF-D833-0548-A7BB-E52A35DCEC15 | ad:f031b82a | 30.949 MB  |      811 |
| mc15_13TeV:DAOD_SUSY2.11134300._000024.pool.root.1 | 70E093D4-DD32-5046-BD17-2FBC81FB7C1A | ad:f866e842 | 32.665 MB  |      863 |
| mc15_13TeV:DAOD_SUSY2.11134300._000025.pool.root.1 | FF0A0F7A-A3F7-3844-8788-E89DBE5AEB3B | ad:7abe08ba | 32.076 MB  |      855 |
| mc15_13TeV:DAOD_SUSY2.11134300._000026.pool.root.1 | 4FF0A502-8CE7-CA4F-B65D-591E433CD99E | ad:f52ed455 | 30.996 MB  |      813 |
| mc15_13TeV:DAOD_SUSY2.11134300._000027.pool.root.1 | 84B5388E-A7F3-8541-972C-488B53E99B06 | ad:84d48d75 | 32.632 MB  |      863 |
| mc15_13TeV:DAOD_SUSY2.11134300._000028.pool.root.1 | A4BBFD7F-E60A-7841-9344-B926AAE843D6 | ad:c2afafb7 | 30.356 MB  |      799 |
| mc15_13TeV:DAOD_SUSY2.11134300._000029.pool.root.1 | 3C7C9E4A-27B1-F340-A932-54C31B4E314B | ad:fdc16006 | 32.529 MB  |      853 |
| mc15_13TeV:DAOD_SUSY2.11134300._000030.pool.root.1 | 95920E1F-A0ED-C841-8ED0-849DE1D013BF | ad:8ff6c002 | 32.357 MB  |      852 |
| mc15_13TeV:DAOD_SUSY2.11134300._000031.pool.root.1 | 7E270E9F-2A88-8243-83AA-4BF67CB2A001 | ad:325e6973 | 32.149 MB  |      842 |
| mc15_13TeV:DAOD_SUSY2.11134300._000032.pool.root.1 | 3CA73CA7-7CE8-3D49-996E-C4B66FDC01C4 | ad:4202e05a | 32.160 MB  |      839 |
| mc15_13TeV:DAOD_SUSY2.11134300._000033.pool.root.1 | 50B06D8B-FE03-E049-BB15-04DD55860B15 | ad:a3d70cb1 | 30.275 MB  |      798 |
