+----------------------------------------------------+--------------------------------------+-------------+------------+----------+
| SCOPE:NAME                                         | GUID                                 | ADLER32     | FILESIZE   |   EVENTS |
|----------------------------------------------------+--------------------------------------+-------------+------------+----------|
| mc15_13TeV:DAOD_SUSY2.11134064._000001.pool.root.1 | 299D9F65-33BA-F64A-8BDB-6E3AC4F0DF17 | ad:b9d7beb8 | 14.834 MB  |      440 |
| mc15_13TeV:DAOD_SUSY2.11134064._000002.pool.root.1 | E9CF82ED-6A57-9147-9717-5F3196B4898C | ad:12b42491 | 15.594 MB  |      464 |
| mc15_13TeV:DAOD_SUSY2.11134064._000003.pool.root.1 | 7AAD7F00-77DF-5844-AC44-06051F32DE74 | ad:b87c4b26 | 15.116 MB  |      456 |
| mc15_13TeV:DAOD_SUSY2.11134064._000004.pool.root.1 | B27D5B83-6F35-AE4C-B8E3-57512EBF586A | ad:4d67f87c | 14.440 MB  |      425 |
| mc15_13TeV:DAOD_SUSY2.11134064._000005.pool.root.1 | 962847EA-C72F-E740-B90B-7DC212CB9C87 | ad:5786ef32 | 16.089 MB  |      488 |
| mc15_13TeV:DAOD_SUSY2.11134064._000006.pool.root.1 | 00827F3A-20AF-454B-81B0-6BA281A0428A | ad:ca8a90fa | 17.073 MB  |      506 |
| mc15_13TeV:DAOD_SUSY2.11134064._000007.pool.root.1 | 54CB9535-3A08-DC42-9CA5-682C9EBBB74D | ad:1317474b | 15.638 MB  |      470 |
| mc15_13TeV:DAOD_SUSY2.11134064._000008.pool.root.1 | 4554837F-290B-DD4A-B993-1D3BDC38D906 | ad:34d8c4bd | 15.167 MB  |      440 |
| mc15_13TeV:DAOD_SUSY2.11134064._000009.pool.root.1 | 64120F27-4BC2-CE4F-AD5A-D5A9765FDD48 | ad:ee23de1e | 16.667 MB  |      499 |
| mc15_13TeV:DAOD_SUSY2.11134064._000010.pool.root.1 | 8A000304-7061-6F41-8F5B-A89D35CBC73A | ad:508a58da | 16.515 MB  |      497 |
| mc15_13TeV:DAOD_SUSY2.11134064._000011.pool.root.1 | D978D26E-2C4A-4642-B38B-A04E80823C8F | ad:68a82060 | 90.265 MB  |     2834 |
| mc15_13TeV:DAOD_SUSY2.11134064._000012.pool.root.1 | 3D0AA631-F527-794F-B77B-F01450F31B86 | ad:0972de80 | 89.848 MB  |     2824 |
| mc15_13TeV:DAOD_SUSY2.11134064._000013.pool.root.1 | CDA602BC-DA54-4F4A-9D93-FFC5B9690476 | ad:6910bdfa | 90.764 MB  |     2869 |
| mc15_13TeV:DAOD_SUSY2.11134064._000014.pool.root.1 | 8D2E0D36-8C21-8D4A-AACA-32124B681809 | ad:ccd0dc44 | 88.847 MB  |     2825 |
| mc15_13TeV:DAOD_SUSY2.11134064._000015.pool.root.1 | 232974B8-108D-FB4F-B380-D6C69F92F9CA | ad:2865be91 | 90.332 MB  |     2846 |
| mc15_13TeV:DAOD_SUSY2.11134064._000016.pool.root.1 | E93831DD-F0F8-7A45-A8D8-5223EEF809BD | ad:b074e4cf | 89.459 MB  |     2817 |
| mc15_13TeV:DAOD_SUSY2.11134064._000017.pool.root.1 | D046F9A0-2207-E643-973D-736F2D8AD571 | ad:cd0c3712 | 93.114 MB  |     2913 |
| mc15_13TeV:DAOD_SUSY2.11134064._000018.pool.root.1 | 26E73AE9-F958-574C-A753-898AA78F7887 | ad:98c25390 | 86.797 MB  |     2758 |
| mc15_13TeV:DAOD_SUSY2.11134064._000019.pool.root.1 | E5329AD7-4878-264D-BFE3-5EBB37214BAF | ad:b3a209d5 | 87.488 MB  |     2766 |
| mc15_13TeV:DAOD_SUSY2.11134064._000020.pool.root.1 | 6DE79E4D-911C-FA4B-A85B-2BEB718080BA | ad:2934671a | 88.963 MB  |     2814 |
| mc15_13TeV:DAOD_SUSY2.11134064._000021.pool.root.1 | 49B29F82-ACB1-564C-94F1-EBF7B2818227 | ad:b51989e5 | 88.750 MB  |     2769 |
| mc15_13TeV:DAOD_SUSY2.11134064._000022.pool.root.1 | BEF81D83-3EFB-9444-91B6-7FD4626248ED | ad:a02adc42 | 87.602 MB  |     2788 |
| mc15_13TeV:DAOD_SUSY2.11134064._000023.pool.root.1 | 85D613D4-0BEE-034D-81C3-71FC79EF087C | ad:4f02b1a1 | 89.347 MB  |     2797 |
| mc15_13TeV:DAOD_SUSY2.11134064._000024.pool.root.1 | 0F5A3BD3-FD80-FC44-87D4-7556105DF108 | ad:9c30eba5 | 90.889 MB  |     2832 |
| mc15_13TeV:DAOD_SUSY2.11134064._000025.pool.root.1 | 7469454E-1BCC-0F4B-9599-FCA1CBAB02F2 | ad:f0fba4ee | 90.367 MB  |     2848 |
| mc15_13TeV:DAOD_SUSY2.11134064._000026.pool.root.1 | 6D6BDA03-957D-534B-8765-7B32895A4D30 | ad:4d1bc0f9 | 93.022 MB  |     2921 |
| mc15_13TeV:DAOD_SUSY2.11134064._000027.pool.root.1 | 32C48F5A-726D-CC4D-938B-3D5B0CF297B3 | ad:17cd1c5a | 93.449 MB  |     2951 |
| mc15_13TeV:DAOD_SUSY2.11134064._000028.pool.root.1 | 596F7D01-0A03-0640-A0E0-054800F54C78 | ad:1042874a | 87.845 MB  |     2773 |
| mc15_13TeV:DAOD_SUSY2.11134064._000029.pool.root.1 | 9FC20234-72C9-6640-9C18-4FC3500D9492 | ad:8bdc7ca1 | 89.937 MB  |     2829 |
| mc15_13TeV:DAOD_SUSY2.11134064._000030.pool.root.1 | AACD3B3B-448B-4642-98AE-329C91C229A9 | ad:5c25ba95 | 87.241 MB  |     2747 |
| mc15_13TeV:DAOD_SUSY2.11134064._000031.pool.root.1 | 2718DB68-BE41-EC44-9F47-3389EC0A57FE | ad:bfec4fca | 92.366 MB  |     2898 |
| mc15_13TeV:DAOD_SUSY2.11134064._000032.pool.root.1 | 28E8A1EB-2FB9-7343-9854-1ADE4D7CA3DC | ad:5f3b93bd | 90.847 MB  |     2816 |
| mc15_13TeV:DAOD_SUSY2.11134064._000033.pool.root.1 | 4BB1280A-86D9-F346-91C1-E4856F26E930 | ad:fc0b4785 | 89.895 MB  |     2806 |
| mc15_13TeV:DAOD_SUSY2.11134064._000034.pool.root.1 | 4B3652FF-65F0-064C-93F0-9FE50DA6033E | ad:bcd3004e | 89.655 MB  |     2839 |
| mc15_13TeV:DAOD_SUSY2.11134064._000035.pool.root.1 | 494996E0-7347-1D45-98F7-E700C8E63FC0 | ad:c37af186 | 89.710 MB  |     2848 |
| mc15_13TeV:DAOD_SUSY2.11134064._000036.pool.root.1 | F2EF233C-A1A5-5749-B4F9-33184E1AC940 | ad:7fba57cd | 91.274 MB  |     2902 |
| mc15_13TeV:DAOD_SUSY2.11134064._000037.pool.root.1 | 5E5D2BBD-54F6-0E4B-9931-C1C0A1F2D452 | ad:461d4ff8 | 91.115 MB  |     2886 |
| mc15_13TeV:DAOD_SUSY2.11134064._000038.pool.root.1 | 2011A1A9-2F2A-1F4D-BA44-7CFE9A954F16 | ad:4ae72eea | 91.209 MB  |     2852 |
| mc15_13TeV:DAOD_SUSY2.11134064._000039.pool.root.1 | 9646C85F-CDBE-E648-B379-22A8DA0855F4 | ad:2c84682a | 90.807 MB  |     2877 |
| mc15_13TeV:DAOD_SUSY2.11134064._000040.pool.root.1 | 900939A1-946D-8649-8E05-3B240E79BE28 | ad:302884d8 | 89.830 MB  |     2833 |
| mc15_13TeV:DAOD_SUSY2.11134064._000041.pool.root.1 | 59133968-C383-474C-83D8-BD6CDF9EBC46 | ad:e4cb9a7f | 91.506 MB  |     2895 |
| mc15_13TeV:DAOD_SUSY2.11134064._000042.pool.root.1 | F6293E40-2AA4-DC4A-A855-B82050BACA39 | ad:84411101 | 89.742 MB  |     2806 |
| mc15_13TeV:DAOD_SUSY2.11134064._000043.pool.root.1 | 8ED551A8-9456-6C46-85AF-A9351BB5B236 | ad:cba5895e | 85.503 MB  |     2722 |
| mc15_13TeV:DAOD_SUSY2.11134064._000044.pool.root.1 | B50BEB71-5681-3C45-A76B-611F948EB2C3 | ad:793616ae | 89.816 MB  |     2815 |
| mc15_13TeV:DAOD_SUSY2.11134064._000045.pool.root.1 | BC5DCED3-46D9-3B46-AE23-E78E92203AEB | ad:1c38e8ad | 89.621 MB  |     2826 |
| mc15_13TeV:DAOD_SUSY2.11134064._000046.pool.root.1 | 5FE45807-1159-2049-A949-C7728720F99F | ad:084057f5 | 91.862 MB  |     2915 |
| mc15_13TeV:DAOD_SUSY2.11134064._000047.pool.root.1 | 92A4AFC8-B020-134E-AA81-1DA9A13A1660 | ad:b9d21fcd | 89.905 MB  |     2813 |
| mc15_13TeV:DAOD_SUSY2.11134064._000048.pool.root.1 | 3AD02D24-B68F-1642-9BEC-F946B169E3E6 | ad:fe981bf3 | 89.251 MB  |     2799 |
| mc15_13TeV:DAOD_SUSY2.11134064._000049.pool.root.1 | 92D77950-7D61-0046-B80C-E1FF78DFF9FF | ad:ad417b89 | 88.377 MB  |     2766 |
| mc15_13TeV:DAOD_SUSY2.11134064._000050.pool.root.1 | FC6BD26A-735E-BC42-BB39-0BFDA503CC13 | ad:167aa7be | 91.105 MB  |     2866 |
| mc15_13TeV:DAOD_SUSY2.11134064._000051.pool.root.1 | 63B335C0-15EE-164F-839A-22044AA9D8A6 | ad:810391e0 | 89.880 MB  |     2835 |
| mc15_13TeV:DAOD_SUSY2.11134064._000052.pool.root.1 | 86BF2BBD-FA28-7441-9848-B38338EBC174 | ad:7015a0ac | 90.983 MB  |     2886 |
| mc15_13TeV:DAOD_SUSY2.11134064._000053.pool.root.1 | 3CBC4056-4AAF-7240-9555-8593F5BA70B1 | ad:2c4a8887 | 91.639 MB  |     2885 |
| mc15_13TeV:DAOD_SUSY2.11134064._000054.pool.root.1 | E330387F-91B2-0940-A15F-0FCA9CDBC7D9 | ad:755c2e20 | 90.909 MB  |     2873 |
| mc15_13TeV:DAOD_SUSY2.11134064._000055.pool.root.1 | 371AD789-F4CF-7D44-B791-A00EEAD58114 | ad:907baa77 | 87.669 MB  |     2758 |
| mc15_13TeV:DAOD_SUSY2.11134064._000056.pool.root.1 | 3AF19256-9118-FA45-BCDD-FCC27FDDD418 | ad:835b2ace | 90.665 MB  |     2850 |
| mc15_13TeV:DAOD_SUSY2.11134064._000057.pool.root.1 | CF16C1D8-50EB-4F4C-BD10-0B5FF6546AAB | ad:4e6c3fe1 | 90.540 MB  |     2873 |
| mc15_13TeV:DAOD_SUSY2.11134064._000058.pool.root.1 | 3FB9708D-AD5A-2C4E-AFFF-5D27B0DA9258 | ad:ee4f3091 | 91.185 MB  |     2890 |
| mc15_13TeV:DAOD_SUSY2.11134064._000059.pool.root.1 | F03732FB-F1CF-F94B-B489-ED2C1E5CA79D | ad:59b212fe | 88.161 MB  |     2784 |
| mc15_13TeV:DAOD_SUSY2.11134064._000060.pool.root.1 | 0B8D8F79-14FE-5F41-BBE3-E616E68713FD | ad:a14c4794 | 87.650 MB  |     2756 |
| mc15_13TeV:DAOD_SUSY2.11134064._000061.pool.root.1 | 1638662C-D696-0143-8383-7FF4C0251EF1 | ad:dfcaf1bd | 90.555 MB  |     2848 |
| mc15_13TeV:DAOD_SUSY2.11134064._000062.pool.root.1 | BCB8463A-044D-4F4E-AC5D-3AA8BE6D83BA | ad:a2738f87 | 93.488 MB  |     2910 |
| mc15_13TeV:DAOD_SUSY2.11134064._000063.pool.root.1 | E77922CB-1AB6-6240-8B56-DCC2B6DFD06E | ad:0269c29a | 90.325 MB  |     2823 |
