+----------------------------------------------------+--------------------------------------+-------------+------------+----------+
| SCOPE:NAME                                         | GUID                                 | ADLER32     | FILESIZE   |   EVENTS |
|----------------------------------------------------+--------------------------------------+-------------+------------+----------|
| mc15_13TeV:DAOD_SUSY2.11084708._000011.pool.root.1 | 829F6E48-FD56-4743-B0B1-8238B17CC9A5 | ad:91f5d768 | 139.869 MB |     5688 |
| mc15_13TeV:DAOD_SUSY2.11084708._000012.pool.root.1 | DB776FF6-5BED-8847-8174-0E0FBD945876 | ad:0722e242 | 140.305 MB |     5696 |
| mc15_13TeV:DAOD_SUSY2.11084708._000013.pool.root.1 | 5149F070-D5EC-2841-8E20-6E78AAF564B3 | ad:58a595f7 | 140.637 MB |     5733 |
| mc15_13TeV:DAOD_SUSY2.11084708._000014.pool.root.1 | 670E4B88-9F4B-8A41-9DD5-63720C42C6D7 | ad:5cd24ae5 | 141.790 MB |     5765 |
| mc15_13TeV:DAOD_SUSY2.11084708._000015.pool.root.1 | 7FC112D1-7063-554F-8AB5-76E228063348 | ad:4253617a | 139.908 MB |     5689 |
| mc15_13TeV:DAOD_SUSY2.11084708._000016.pool.root.1 | 5441F86F-EB49-2241-9F09-269DDE0C2FAA | ad:b664a00b | 139.497 MB |     5687 |
| mc15_13TeV:DAOD_SUSY2.11084708._000017.pool.root.1 | EF7F9334-2280-0848-9FE5-89B8CA416656 | ad:b1f04eeb | 141.516 MB |     5759 |
| mc15_13TeV:DAOD_SUSY2.11084708._000018.pool.root.1 | F01CD216-00DA-BC46-AF0C-01EEBA1D098B | ad:60638ae6 | 144.164 MB |     5804 |
| mc15_13TeV:DAOD_SUSY2.11084708._000019.pool.root.1 | 9D7667BF-4189-9949-8CD8-0D69F0266227 | ad:795a3766 | 138.043 MB |     5667 |
| mc15_13TeV:DAOD_SUSY2.11084708._000020.pool.root.1 | BDDF1E46-C5AC-A64C-8EC0-E48617B41F66 | ad:811f352b | 139.728 MB |     5681 |
| mc15_13TeV:DAOD_SUSY2.11084708._000025.pool.root.1 | 63AAE4B2-CF7A-B14C-925D-7B36FB3BF0AE | ad:33286a20 | 1.116 GB   |    45691 |
| mc15_13TeV:DAOD_SUSY2.11084708._000026.pool.root.1 | 89CDD49E-D82D-5141-A208-F62596FB3E70 | ad:0512e880 | 1.120 GB   |    45602 |
| mc15_13TeV:DAOD_SUSY2.11084708._000027.pool.root.1 | 56A0A366-C567-8841-B809-A804D3362545 | ad:9279f27d | 1.114 GB   |    45569 |
| mc15_13TeV:DAOD_SUSY2.11084708._000028.pool.root.1 | 813640A9-043F-E14D-B569-FF3DE7C33186 | ad:bff4cbbb | 1.113 GB   |    45712 |
| mc15_13TeV:DAOD_SUSY2.11084708._000029.pool.root.1 | 7C4E7C8E-2886-BF43-AC8C-B2EFB9C74FE2 | ad:c1a58895 | 1.104 GB   |    45557 |
| mc15_13TeV:DAOD_SUSY2.11084708._000030.pool.root.1 | 8C74A187-2B51-6A4F-A552-7DF6AB6494FB | ad:16964fd5 | 1.123 GB   |    45767 |
| mc15_13TeV:DAOD_SUSY2.11084708._000031.pool.root.1 | 12BE47C8-86D7-4D47-97BF-F34D9F739B29 | ad:38d86bff | 1.114 GB   |    45771 |
| mc15_13TeV:DAOD_SUSY2.11084708._000032.pool.root.1 | 5C16529C-8A4C-834C-B164-51A482C39C8D | ad:526df0e1 | 1.114 GB   |    45639 |
| mc15_13TeV:DAOD_SUSY2.11084708._000033.pool.root.1 | 37831D14-AE9F-2D4B-A396-C19DECE85312 | ad:6dae6e72 | 1.124 GB   |    45781 |
| mc15_13TeV:DAOD_SUSY2.11084708._000034.pool.root.1 | 43D3FFB6-1D91-5141-91FB-F3782B80ED16 | ad:c9a132dc | 1.121 GB   |    45721 |
| mc15_13TeV:DAOD_SUSY2.11084708._000035.pool.root.1 | 17237503-3D3E-394A-AB6B-921F70926916 | ad:074108a1 | 1.125 GB   |    45771 |
| mc15_13TeV:DAOD_SUSY2.11084708._000036.pool.root.1 | 391DF817-64D4-F840-8568-6D4A337538D0 | ad:2c6eb241 | 1.115 GB   |    45661 |
| mc15_13TeV:DAOD_SUSY2.11084708._000037.pool.root.1 | A6B4ED1F-B8CB-144D-9C66-56A40DED97ED | ad:f1d7efa3 | 1.115 GB   |    45810 |
| mc15_13TeV:DAOD_SUSY2.11084708._000038.pool.root.1 | 9A8A43DA-F9B8-9F48-BB0A-AD5B18B3F2D9 | ad:d99a557a | 1.116 GB   |    45547 |
| mc15_13TeV:DAOD_SUSY2.11084708._000039.pool.root.1 | C3A432E8-6C98-9D45-AC50-DA9BBAB4F456 | ad:4d78b414 | 1.122 GB   |    45853 |
| mc15_13TeV:DAOD_SUSY2.11084708._000040.pool.root.1 | 67AF8EF1-180C-D24F-8456-F5396FE218D1 | ad:4b339c50 | 1.110 GB   |    45537 |
| mc15_13TeV:DAOD_SUSY2.11084708._000041.pool.root.1 | E7F60988-28CB-1943-BA50-256CD4010403 | ad:e6daa00e | 1.115 GB   |    45763 |
| mc15_13TeV:DAOD_SUSY2.11084708._000042.pool.root.1 | EA27B055-C9C7-4A4F-8F90-2E8E6921395E | ad:a6fbab9a | 1.108 GB   |    45482 |
| mc15_13TeV:DAOD_SUSY2.11084708._000043.pool.root.1 | C14DA8AE-3991-2645-85A7-57CCBCA81754 | ad:58bb88e5 | 1.114 GB   |    45566 |
| mc15_13TeV:DAOD_SUSY2.11084708._000044.pool.root.1 | 5C03830E-C55C-194C-A417-A61982401415 | ad:3420c00c | 1.120 GB   |    45799 |
| mc15_13TeV:DAOD_SUSY2.11084708._000045.pool.root.1 | 340FFCAF-F279-7C47-9051-F74361BD6D24 | ad:3dd44c7e | 1.116 GB   |    45596 |
| mc15_13TeV:DAOD_SUSY2.11084708._000046.pool.root.1 | 910B4255-BD2F-9846-8813-88CF27267019 | ad:f27c2bda | 1.115 GB   |    45798 |
| mc15_13TeV:DAOD_SUSY2.11084708._000047.pool.root.1 | 17B9865C-777D-B849-BF10-3118FB262ED7 | ad:0435772f | 1.107 GB   |    45605 |
| mc15_13TeV:DAOD_SUSY2.11084708._000048.pool.root.1 | 7050FBC2-1158-1F45-A7AB-3D6947C172F4 | ad:3869125c | 1.115 GB   |    45603 |
| mc15_13TeV:DAOD_SUSY2.11084708._000049.pool.root.1 | 5FF6C1FE-6EB1-B84F-B864-3CC392151B9C | ad:ab053228 | 1.117 GB   |    45495 |
| mc15_13TeV:DAOD_SUSY2.11084708._000050.pool.root.1 | FDFCE2B7-249A-DE45-9BA6-604CBDB310FF | ad:bd2ac271 | 1.120 GB   |    45593 |
| mc15_13TeV:DAOD_SUSY2.11084708._000051.pool.root.1 | BD9B989B-D865-4F40-94C1-90B4085061CB | ad:2a9f32a9 | 1.110 GB   |    45487 |
| mc15_13TeV:DAOD_SUSY2.11084708._000052.pool.root.1 | AB55C21D-C7E1-7644-A860-8BA44A8219CB | ad:ab9c99d8 | 1.108 GB   |    45553 |
| mc15_13TeV:DAOD_SUSY2.11084708._000053.pool.root.1 | D065AB4B-CE95-694F-8935-030C1F547E26 | ad:2608a872 | 1.116 GB   |    45579 |
